Stock,Close,EMA20,EMA50,EMA200,RSI14,ATR14,RVOL20,RS_ROC20,CompositeScore,TrendContinuation_Flag,VCP_Flag,SEPA_Flag,Breakout_Flag,MeanReversion_Flag
ANURAS,1320.8,1286.2009148132927,1217.1828858428187,1071.2612937432496,65.51724137931029,35.88571428571428,0.8963336313218733,,0,0,0,0,0,0
APARINDS,8625.0,8834.483197750602,8803.503485999245,8392.968233356016,42.10374639769452,241.25,0.7111632576017571,,0,0,0,0,0,0
APLAPOLLO,1886.1,1793.2086396472907,1762.8802519812039,1690.3881084357197,72.88270377733596,35.6642857142857,0.777760678875283,,0,0,0,0,0,0
APLLTD,852.2,872.30170172091,895.2024317303941,934.2941676186765,25.336787564766837,19.357142857142858,0.31996096143555447,,0,0,0,0,0,0
APOLLOHOSP,7156.0,7140.040870256355,7317.254545234805,7280.524170408425,47.68486523842433,114.42857142857143,0.7222504820078369,,0,0,0,0,0,0
APOLLOTYRE,505.8,511.82057446426575,508.47134635997804,485.3892239391329,38.044308632543924,10.642857142857155,0.5083805077236452,,0,0,0,0,0,0
APTUS,280.9,285.0192107833446,293.00677603927477,312.0404188372474,48.726114649681506,5.864285714285712,0.5549050663604148,,0,0,0,0,0,0
ARE&M,920.4,935.1792915242769,954.5295130371705,1005.9670028546988,36.45161290322581,15.18928571428572,0.7857897568786243,,0,0,0,0,0,0
ASAHIINDIA,995.5,999.0115220482809,977.2347005432723,858.8867045289592,41.27071823204423,30.92142857142857,0.712313353503966,,0,0,0,0,0,0
ASHOKLEY,174.68,166.04747222883657,155.4367630344144,134.2904106068727,73.11036789297651,3.8992857142857167,0.3608303766396632,,0,0,0,0,0,0
ASIANPAINT,2746.5,2802.830088618863,2737.1489914165786,2572.8484741725824,21.34744450180696,50.042857142857166,0.5002707835799846,,1,0,0,0,0,1
ASTERDM,617.95,621.4474984637899,640.4940201715684,596.9336719647952,42.01210992081978,16.017857142857135,1.8622063142383842,,1,0,1,0,0,0
ASTRAL,1390.0,1425.2473011941563,1439.5762460023923,1477.3360470704179,36.61917597227569,29.92142857142856,0.4891164969688435,,0,0,0,0,0,0
ASTRAZEN,8879.0,9087.318857827257,9106.354367914702,8693.067498645525,31.9104633003644,175.75,4.851168013548588,,0,0,0,0,0,0
ATGL,569.8,584.0062883270556,599.8393879097548,636.3846882587089,34.54665784248847,12.832142857142864,2.064112461591112,,0,0,0,0,0,0
ATUL,6048.5,5928.157820677101,5961.9893252716265,6325.591830881874,58.047493403693935,160.07142857142858,0.34752346399558326,,0,0,0,0,0,0
AUBANK,974.95,966.2582265004394,918.0605613595095,789.43783167733,56.230870135548734,17.860714285714305,0.7390069134508458,,2,1,0,1,0,0
AUROPHARMA,1206.2,1201.8422422250455,1179.1918544692633,1159.8853204409425,46.6312056737589,24.450000000000028,0.4892183293720869,,2,1,0,1,0,0
AUTOBEES,284.49,283.7238284272199,280.4919969488468,261.39101463335385,44.23160644318679,4.7978571428571355,0.7598018436199487,,1,0,0,1,0,0
AUTOIETF,28.48,28.415296381910025,28.081905324669336,26.161407955345272,43.66812227074235,0.4314285714285714,0.639242409508262,,1,0,0,1,0,0
AVANTIFEED,836.05,823.7394685768459,785.7321280441774,736.4605481990509,54.90020851951145,27.610714285714298,0.7301669759083724,,1,1,0,0,0,0
AWL,236.95,247.02561582109996,255.4189013089352,267.87995363667125,26.093514328808396,4.90714285714286,0.7958451044985407,,0,0,0,0,0,0
AXISBANK,1228.2,1246.7148349605238,1234.8912475255918,1174.5696074853877,28.157683024939672,18.321428571428605,0.43704760782462765,,1,0,0,0,0,1
AXISBNKETF,606.42,607.5989509256542,601.22560185667,573.7842289652564,34.98956158663876,4.459285714285719,0.06114769520225776,,1,0,0,0,0,1
AXISBPSETF,13.11,13.064037866294768,13.032304791649208,12.793536088657904,53.12499999999989,0.33785714285714263,0.37739320065124554,,2,1,0,1,0,0
AXISCETF,125.86,125.93617438279422,126.28392492205063,122.44641922282305,44.327485380116975,3.3785714285714263,0.5447351887385169,,0,0,0,0,0,0
AXISGOLD,115.15,110.06552484788293,105.60035040018678,91.0885632593808,77.17872968980797,2.200714285714286,1.6916765301073478,,1,0,0,0,1,0
AXISHCETF,149.56,149.7375591504011,149.7361530694623,146.46243058925387,43.95248380129586,2.074999999999995,1.2891096210482844,,0,0,0,0,0,0
AXISTECETF,419.37,416.3863496313047,406.1143286074113,401.61724287076817,45.95469255663431,7.385714285714284,0.42900010716964954,,2,1,0,1,0,0
BAJAJ-AUTO,9064.5,9027.04701247431,8975.115345963852,8793.71026807368,48.103962505325946,143.67857142857142,0.34667436362492665,,2,1,0,1,0,0
BAJAJFINSV,2017.6,2050.629322290265,2056.2061035236934,1989.1033697585076,29.377940407736546,33.4642857142857,2.060164842533644,,0,0,0,0,0,0
BAJAJHLDNG,11155.0,11244.673860931025,11687.926280450929,12209.55006307725,49.010654490106546,215.21428571428572,0.17437035692219394,,0,0,0,0,0,0
BALAMINES,1123.3,1137.3344560900969,1220.6632425432508,1453.4598107932566,49.15746658919231,32.14285714285716,0.5157993012310268,,0,0,0,0,0,0
BALKRISIND,2293.4,2339.156670323655,2344.194109900445,2460.9821418027595,32.782475019215966,40.50714285714292,0.17701615370976057,,0,0,0,0,0,0
BALRAMCHIN,438.6,443.5444930911639,456.6928839962437,503.4502827213618,47.61904761904764,13.674999999999995,0.18507391048502173,,0,0,0,0,0,0
BANDHANBNK,144.88,147.86142751257992,152.2947019887244,162.61104238324324,56.29921259842517,4.174999999999999,0.5274980118337255,,0,0,0,0,0,0
BANKBARODA,288.2,288.405707921088,281.812014996936,258.7673614637206,44.10187667560319,5.324999999999997,0.4261033523608102,,0,0,0,0,0,0
BANKBEES,608.29,609.690161607638,603.3723876717537,575.8794762340673,35.30976814899272,5.437857142857159,0.39630844924592423,,0,0,0,0,0,0
BANKBETF,59.74,59.843398602630344,59.21715716814695,56.515702218766805,36.97183098591554,0.4978571428571423,0.3727133624135017,,0,0,0,0,0,0
BANKETF,599.43,599.8135151328142,593.4412862633806,566.2538466648296,38.46153846153836,4.183571428571424,0.45923554478790374,,0,0,0,0,0,0
BANKIETF,60.28,60.43755104853084,59.81131528125963,57.0806102921,34.586466165413626,1.0649999999999988,0.4385022075035546,,1,0,0,0,0,1
BANKINDIA,139.77,141.69544979750447,139.00759491738387,125.46193965109248,43.37301587301587,3.0842857142857167,0.39267885516935813,,0,0,0,0,0,0
BANKNIFTY1,609.4,610.8637489820092,604.6195601588965,576.9367472547066,36.024371667936016,5.365000000000009,2.438116450571967,,0,0,0,0,0,0
BATAINDIA,950.65,966.0536008400484,1019.1517501001358,1155.2656655240226,43.08149405772493,17.296428571428596,0.4568165893914834,,0,0,0,0,0,0
BAYERCROP,4550.7,4461.33057099903,4631.0101917062975,5129.723941891997,55.35026943802919,80.49285714285718,0.6948518616287658,,0,0,0,0,0,0
BBETF0432,1307.54,1308.7011100848035,1306.5724127233857,1280.0283358704821,38.79636638909906,5.114285714285708,0.23432582909707092,,0,0,0,0,0,0
BBNPNBETF,59.47,59.476729074642606,58.808628540552334,56.176584703555214,40.81632653061228,0.9050000000000006,0.7347789824854045,,0,0,0,0,0,0
BBTC,1836.9,1875.2266156398314,1886.7391533664713,1929.1183089247627,47.76756401838478,49.414285714285725,0.42569546249916723,,0,0,0,0,0,0
BDL,1477.9,1438.402719577634,1476.9313376054747,1498.869643567448,45.485386221294384,46.39285714285716,1.674944512953204,,0,0,0,0,0,0
BEL,398.45,397.9379356190699,402.5384245555487,376.2592851191235,42.24058769513316,7.84285714285714,1.2187284910393847,,0,0,0,0,0,0
BERGEPAINT,542.05,547.3711850527204,549.5319979339445,544.2017200367418,41.536369816451355,13.175000000000002,1.2991173702250085,,0,0,0,0,0,0
BFSI,28.37,28.43159584980974,28.288505310757746,27.154223207337147,36.90476190476197,0.5164285714285717,0.37124766052268515,,0,0,0,0,0,0
BHARATFORG,1443.8,1420.8975413446146,1375.1022124042127,1288.526091884784,60.488346281908946,29.84999999999999,0.795728819616931,,2,1,0,1,0,0
BHARTIARTL,2105.4,2102.7773157899182,2072.9444417928134,1921.5611314310747,49.34665641813988,32.62142857142856,0.27395047724610233,,2,1,0,1,0,0
BHEL,281.5,278.9736670933397,270.6094684516573,249.99385245682677,53.64431486880468,7.235714285714287,1.0433766831053113,,2,1,0,1,0,0
BIKAJI,749.4,733.9950745788965,730.9780664268851,733.2849683796868,67.5646551724138,15.950000000000014,0.4790264856094822,,0,0,0,0,0,0
BIOCON,395.45,393.16105671385867,386.7926741598321,366.4740743710478,52.616822429906556,7.985714285714274,0.549380148980485,,2,1,0,1,0,0
BIRLACORPN,1076.3,1083.7157111550814,1128.1950944917735,1212.5502696089552,48.34543987086359,32.12142857142855,1.0595030973928465,,0,0,0,0,0,0
BLS,320.2,321.2805222948847,325.2773526012828,353.153136371329,39.919678714859444,9.078571428571422,0.3258376895014059,,0,0,0,0,0,0
BLUEDART,5443.0,5501.5712689266375,5659.175926810404,6101.070560567135,39.849624060150376,99.85714285714286,0.7704519466678508,,0,0,0,0,0,0
BLUESTARCO,1763.9,1781.9010858775096,1807.5226640660603,1821.3953006976365,55.381247719810304,42.29285714285714,0.26632175117797746,,0,0,0,0,0,0
BORORENEW,547.35,556.5421264204942,581.4633655965466,571.3277791681998,48.055207026348825,16.97857142857144,0.4896646339462128,,0,0,0,0,0,0
BOSCHLTD,35855.0,36355.988332961715,36924.11093091048,35749.42595988201,35.06311360448808,586.7857142857143,0.9263190516773844,,0,0,0,0,0,0
BPCL,366.0,363.8594444527251,357.48890487740346,332.15072712527694,56.76959619952493,7.378571428571421,0.5725118250269354,,2,1,0,1,0,0
BRIGADE,880.05,883.8539275433702,911.2609862118162,992.2203951612308,48.8328313253012,21.47857142857144,0.3483889901994183,,0,0,0,0,0,0
BRITANNIA,6032.5,5983.183941345298,5937.144795384649,5719.114808232099,55.36384096024006,106.67857142857143,0.3067789396759975,,2,1,0,1,0,0
BSE,2649.0,2708.553284911952,2651.874080300988,2344.0308059195318,39.73175833640949,95.82857142857145,0.6788365569815082,,0,0,0,0,0,0
BSE500IETF,40.23,40.0781809288797,39.93596207762071,38.87856149119297,49.13043478260856,0.5614285714285708,0.7600882169183093,,2,1,0,1,0,0
BSLGOLDETF,121.42,115.60471254224618,111.11644812412293,95.93207253017592,75.29780564263325,2.4578571428571467,0.7119256457299606,,1,0,0,1,0,0
BSLNIFTY,30.32,30.240605507501265,30.024368535161276,29.01729625881732,46.405228758169955,0.925714285714286,0.690643778543726,,2,1,0,1,0,0
BSLSENETFG,85.29,85.09033428898047,84.4491811049194,81.78882184603198,45.52631578947382,2.025000000000001,3.0024714306837623,,3,1,1,1,0,0
BSOFT,448.75,428.70955510376734,407.19225242236985,421.1391983220617,61.220196353436194,12.21071428571428,0.34168913856638244,,0,0,0,0,0,0
CAMPUS,261.5,265.17303745643454,269.3383325959339,272.474362014785,35.900339750849355,6.810714285714288,0.4778094253819023,,0,0,0,0,0,0
CANBK,150.07,148.10238639595542,142.03822807818182,122.11874361229236,53.3426834969612,3.1428571428571366,0.5569815808506531,,2,1,0,1,0,0
CANFINHOME,925.35,916.0572073035827,884.2347488031012,810.3558519579409,60.207900207900245,22.80714285714287,1.888854116564765,,2,1,0,1,0,0
CAPLIPOINT,1915.8,1939.9981857878142,1966.1694326051215,2009.647606400954,42.83564118001203,48.77857142857143,2.6342779230064335,,0,0,0,0,0,0
CARBORUNIV,848.0,860.2434403857308,877.8277757364019,969.4150461134161,41.13590263691684,23.603571428571417,1.0690663114322452,,0,0,0,0,0,0
CASTROLIND,193.48,187.64614541353546,191.4287363061333,201.98535325361775,55.44267053701017,4.670000000000006,4.075714426557508,,0,0,0,0,0,0
CCL,943.2,975.2591726738817,958.7896908120558,858.3704664795016,48.60759493670888,32.17142857142856,0.7677758809993448,,1,1,0,0,0,0
CDSL,1482.7,1524.1135662957709,1551.2177531474033,1524.7281659996434,36.14851081191353,33.34285714285717,1.0222089713386646,,0,0,0,0,0,0
CEATLTD,3857.8,3855.8687147312708,3825.738196295148,3527.970034187928,46.45896437328719,107.82142857142854,0.5587852117773081,,2,1,0,1,0,0
CELLO,540.8,561.3226501125877,580.3829641707586,614.4214864848922,40.028422548555156,13.79285714285716,0.43272132342896724,,0,0,0,0,0,0
CENTRALBK,36.86,36.99530591812258,37.43292124755233,39.9882053502833,49.6021220159151,0.6778571428571435,0.5710413017614109,,0,0,0,0,0,0
CENTURYPLY,826.9,818.473211407711,799.6846551507406,772.9579300867998,59.442379182156124,25.64642857142857,0.2858565765396579,,2,1,0,1,0,0
CERA,5181.0,5363.076890143578,5607.589994586369,6182.82984394566,41.20819848975189,122.5,1.1834767675208397,,0,0,0,0,0,0
CESC,166.59,169.29143332165634,170.3908826743343,167.5122928966256,34.80934809348092,3.38571428571429,0.7042156230129549,,0,0,0,0,0,0
CGCL,178.69,182.81178595396744,187.1512081247497,185.436631019307,31.149341142020432,3.963571428571423,0.5186181497094206,,0,0,0,0,0,0
CGPOWER,656.0,672.2297174243807,692.9484103531877,692.1556722606449,46.76346037507561,15.492857142857133,0.3548294134808229,,0,0,0,0,0,0
CHALET,866.55,881.8226741170441,902.5694341263581,904.1340052645775,38.91591382904792,20.275000000000002,0.34988115600158737,,0,0,0,0,0,0
CHAMBLFERT,473.5,451.32397770615273,463.9149321591198,510.4420963137848,77.09824333116458,13.439285714285704,0.6657892727355391,,0,0,0,0,0,0
CHEMPLASTS,260.8,271.59353703877105,310.02788935723163,387.7484862130042,48.85159010600706,10.132142857142858,0.5712826713217135,,0,0,0,0,0,0
CHENNPETRO,828.35,903.8351507672701,896.7987529830989,784.7199972326401,21.823828345567478,29.464285714285705,0.7286626608223175,,1,0,0,0,0,1
CHOLAFIN,1698.0,1691.1396783563293,1680.0312545567608,1577.0667385249167,45.25205158264944,51.20714285714288,0.7111718729427389,,2,1,0,1,0,0
CHOLAHLDNG,1858.4,1872.062786227235,1884.9847535495674,1839.8804164991593,43.25125398996809,58.307142857142885,0.2365551466779206,,0,0,0,0,0,0
CIEINDIA,393.25,403.2314422283549,411.5167231988042,427.0104286370475,29.622641509433947,9.346428571428564,0.6709455715448296,,0,0,0,0,0,0
CIPLA,1506.0,1508.5577983289238,1519.5164408823543,1517.2805553555872,44.22776911076445,18.671428571428596,0.9435151189682478,,0,0,0,0,0,0
CLEAN,879.8,905.2680050762787,954.2569499224317,1147.0245600524786,46.1212976022567,19.810714285714287,0.9495949941171777,,0,0,0,0,0,0
COALINDIA,402.15,387.38413292912526,384.95567572710064,391.1201846800267,81.896551724138,6.199999999999984,1.0675303189233956,,0,0,0,0,0,0
COCHINSHIP,1652.1,1624.2331792440796,1675.582172266366,1711.2704351807608,51.19363395225463,49.785714285714285,1.8754964152366902,,0,0,0,0,0,0
COLPAL,2087.4,2130.081039970922,2172.620895144395,2358.6725240284864,29.968782518210176,34.89285714285721,0.6338691738182082,,0,0,0,0,0,0
COMMOIETF,94.8,93.75805407206653,93.32223510137909,90.35634526993154,60.618279569892444,1.6471428571428592,0.39983248065584165,,2,1,0,1,0,0
CONCOR,520.3,508.79386131706065,517.9230807154439,560.2292718008129,57.335448057097516,9.439285714285692,1.9023244243374877,,1,0,0,0,1,0
CONCORDBIO,1340.0,1371.9367492561778,1433.9165469227469,1613.4183495013167,34.89399293286223,40.678571428571445,0.3382988441359799,,0,0,0,0,0,0
CONSUMBEES,135.76,136.11979757699922,136.5381813768637,132.40907565575608,39.64757709251109,2.260714285714286,0.677039623699713,,0,0,0,0,0,0
CONSUMIETF,126.28,126.57415237933097,126.90738209527768,123.0126066253209,41.28686327077749,1.2185714285714266,0.48529936775189153,,0,0,0,0,0,0
COROMANDEL,2354.8,2327.090787546407,2293.3582321077356,2198.139155250164,54.891401902710484,82.93571428571431,0.3715137310227908,,2,1,0,1,0,0
CPSEETF,91.1,90.43282578329988,91.26580812950628,90.83159631278876,51.038575667655785,1.8814285714285686,1.5097361439667902,,1,0,1,0,0,0
CRAFTSMAN,7379.5,7047.450496420467,6918.1588935026275,6272.911374107233,61.7572156196944,199.25,3.249617005516243,,2,0,0,1,1,0
CREDITACC,1261.6,1297.4672794918604,1322.7512299852217,1268.3726652212997,43.46067415730335,39.40714285714286,2.101543147324222,,0,0,0,0,0,0
CRISIL,4258.9,4397.369310835476,4555.447804840214,4877.095810518572,36.72245467224544,103.03571428571429,0.5521699551634762,,0,0,0,0,0,0
CROMPTON,256.85,258.45044110264314,270.03145453041566,310.8295263237763,45.185185185185176,5.692857142857144,0.519388148013049,,0,0,0,0,0,0
CSBBANK,420.8,405.1041262690534,403.9893913066293,382.9592367343709,72.79411764705881,12.117857142857142,1.5163136155491344,,0,0,0,0,0,0
CUB,292.35,276.69578427574976,261.13257841599545,220.50235420276562,68.43525179856111,8.267857142857142,0.992226316842661,,0,0,0,0,0,0
CUMMINSIND,4346.4,4448.431934846962,4340.050579369383,3833.3608252473077,41.27865584508044,95.05714285714261,0.9229823901624893,,0,0,0,0,0,0
CYIENT,1119.4,1144.9723641993044,1155.306605138378,1274.2557788705303,35.160905840286105,26.750000000000018,1.6642704407097977,,0,0,0,0,0,0
DABUR,488.2,499.16474258731836,505.35746843643307,511.33644749647704,12.371134020618456,6.657142857142849,0.43525370576492695,,0,0,0,0,0,0
DALBHARAT,2160.6,2049.7910083263087,2077.645695135448,2089.615065240772,68.50733390854184,48.89999999999998,3.064911901598551,,1,0,0,0,1,0
DATAPATTNS,2677.8,2676.4852954509793,2734.2265779353074,2633.192776639472,43.90579809943535,94.81428571428576,1.0163509821031607,,0,0,0,0,0,0
DCMSHRIRAM,1243.7,1234.2120853970632,1232.8477307576868,1200.8298868516042,54.29864253393664,36.77142857142859,0.11813506058063053,,2,1,0,1,0,0
DEEPAKFERT,1254.9,1269.4099329125318,1340.416746394621,1360.5446435546019,41.87149633462704,37.77142857142859,0.6882553075769082,,0,0,0,0,0,0
DEEPAKNTR,1765.2,1636.5488643648353,1665.2392873940983,1876.8426168360265,80.1475107559926,44.450000000000045,1.3097147512386615,,0,0,0,0,0,0
DELHIVERY,407.25,410.72616716661116,424.39456070326156,410.2357210016066,51.78933153274813,10.36785714285713,0.32119604948085034,,0,0,0,0,0,0
DEVYANI,144.84,137.6836060274328,144.8047069645399,160.6429115383739,62.70813697769401,4.217142857142856,0.8107254505371417,,0,0,0,0,0,0
DIVISLAB,6427.5,6430.352468058082,6420.360683391622,6224.091005892878,47.106918238993714,132.46428571428572,1.0438811440128353,,1,1,0,0,0,0
DIXON,12328.0,13440.261839360195,14449.400250523586,15216.524548905954,33.25477256658024,557.1428571428571,1.453206852840146,,0,0,0,0,0,0
DLF,695.0,701.3011706256634,722.3631121454125,753.8001485341728,36.40856672158154,13.835714285714298,0.6152372962442542,,0,0,0,0,0,0
DMART,3787.4,3867.8362942148533,4009.179780622585,4160.066875333838,33.82439599292873,73.37857142857148,0.7906709846653514,,0,0,0,0,0,0
DOMS,2572.0,2559.4713150613848,2547.543500582995,2526.2236703473336,45.605920444033295,59.29285714285714,0.13233690446827984,,2,1,0,1,0,0
EASEMYTRIP,7.47,7.63384889350209,7.827386970006843,9.968777438949202,34.24657534246573,0.18285714285714297,0.1397119445364034,,0,0,0,0,0,0
EBBETF0430,1560.32,1559.6040284425242,1556.1966219979652,1522.9012115016023,44.64720194647184,8.706428571428578,0.9325334099726972,,1,0,0,1,0,0
EBBETF0431,1392.69,1394.7403769175328,1392.0558551037238,1362.6690936906905,32.29608675153254,5.068571428571464,0.7274277096583831,,1,0,0,0,0,1
EBBETF0433,1271.67,1271.5809003231475,1269.3999346226146,1244.6090685126674,38.89123994921693,4.18642857142858,0.7654369698165318,,1,0,0,1,0,0
ECLERX,4681.4,4607.521744240319,4508.3622991302855,3943.09986281587,44.11121524523586,168.73571428571424,0.21040153661069097,,0,0,0,0,0,0
EICHERMOT,7324.0,7182.310270734118,7033.861827836515,6257.917664238967,57.93433652530779,115.10714285714286,0.3788959387600604,,1,0,0,1,0,0
EIDPARRY,1068.7,1037.340514890994,1041.2198787577868,1003.03275963554,58.29099307159354,30.564285714285738,1.300676713258231,,0,0,0,0,0,0
EIHOTEL,367.1,371.1188920682322,376.8317471264237,379.13879182767647,42.32323232323235,7.932142857142858,0.3153512308709873,,0,0,0,0,0,0
ELGIEQUIP,462.8,479.7071631904812,486.7256982777023,508.3009415965572,24.967061923583643,10.314285714285708,0.32520320476183,,0,0,0,0,0,0
EMAMILTD,514.7,525.2867829837772,532.5605845803759,566.8582963317635,42.58741258741265,11.62499999999998,0.9490979278849471,,0,0,0,0,0,0
ENDURANCE,2549.8,2635.62962694059,2697.974025891746,2587.199795066962,37.89893617021278,73.94285714285706,0.4093204690395681,,0,0,0,0,0,0
ENGINERSIN,205.35,197.9409547263471,198.64318737394717,200.8697708392424,53.21680019422192,5.459999999999998,3.1503207195875182,,1,0,0,0,1,0
EPL,212.23,209.7778921303113,208.46783714940815,217.6533926517065,60.74388128733858,6.935714285714285,0.3553971811630616,,0,0,0,0,0,0
EQUAL50ADD,343.78,342.4359398266721,340.5580074108257,328.350998886139,47.71911840082,3.570000000000005,0.01538038498081144,,2,1,0,1,0,0
EQUITASBNK,61.95,60.615064664537876,60.24646105344098,61.988835552751624,56.58021133525458,1.6421428571428578,0.7182960749695105,,0,0,0,0,0,0
ERIS,1525.9,1571.2484976447051,1593.551272937629,1564.1057523344257,47.093285263632275,48.97857142857148,0.21803252923180347,,0,0,0,0,0,0
ESCORTS,3698.1,3685.4874365448172,3669.866557512869,3544.2894366619244,48.57777777777776,88.62142857142865,0.3404282604528095,,2,1,0,1,0,0
ESG,44.37,44.223785385237285,43.93969094776422,42.57996664098922,47.56097560975599,0.4507142857142869,0.3069120979017752,,2,1,0,1,0,0
ETERNAL,281.75,290.89965036497534,301.29545754183266,287.35367996963265,41.04289318755257,7.496428571428571,0.6329462274330548,,0,0,0,0,0,0
EXIDEIND,365.15,369.8798332174962,376.91748325077367,389.07645957622145,33.58862144420134,6.582142857142851,0.35412043669294124,,0,0,0,0,0,0
FACT,888.65,864.3344104256512,878.2110339184501,894.3104491207184,57.66893758055607,33.57857142857142,0.6444960773013835,,0,0,0,0,0,0
FDC,407.25,414.85131471359085,423.9836875195942,447.5400732992508,41.78743961352656,8.400000000000002,0.49405624311580687,,0,0,0,0,0,0
FEDERALBNK,262.0,260.1351825634933,246.66755425099703,217.35026999178618,54.713804713804734,4.378571428571429,0.6004705360809701,,2,1,0,1,0,0
FINCABLES,767.2,764.0804789642445,775.247195722247,873.4710982655007,60.77328646748685,19.392857142857142,0.47811544526959593,,0,0,0,0,0,0
