Date,Symbol,Open,High,Low,Close,Volume,EMA20,EMA50,EMA200,RSI14,MACD,MACDSignal,MACDHist,ATR14,BB_MA20,BB_Upper,BB_Lower,BB_BandWidth,DonchianH20,DonchianL20,RVOL20,RS_vs_Index,RS_ROC20,KC_Upper,KC_Lower,Squeeze,AVWAP60,IndexUpRegime,ATRpct,DonchianH55,DonchianL55,BB_inside_KC,RSI_Overbought,RSI_Oversold,RSI_Above50,MACD_Line,MACD_Signal,MACD_Hist,MACD_CrossUp,MACD_AboveZero,MACD_Hist_Rising,RSI14_H4,RSI_Overbought_H4,RSI_Oversold_H4,RSI_Above50_H4,MACD_Line_H4,MACD_Signal_H4,MACD_Hist_H4,MACD_CrossUp_H4,MACD_AboveZero_H4,MACD_Hist_Rising_H4,Trend_OK,Minervini_Trend,BB_bw_p20_60,SEPA_Flag,BB_slope20,HL_5,Volume_Dry_Up,Pivot_Break,VCP_Flag,Donchian_Mid,Pullback_to_Mid,Donchian_Breakout,MR_Flag,BB_Inside_KC,BBKC_Squeeze_Flag,SqueezeBreakout_Flag,AVWAP_Reclaim_Flag,RS_p80_60,RS_Leader_Flag,TS_Momentum,TS_Momentum_Flag,RSIConfirm_D,MACDConfirm_D,MomentumConfirm_D,RSIConfirm_H4,MACDConfirm_H4,RSI_MACD_Confirm_H4,RSI_MACD_Confirm_D,RSI_MACD_Confirm_OK,RSI14_Status,GoldenBull_Flag,GoldenBear_Flag,GoldenBull_Date,GoldenBear_Date,CompositeScore
2025-12-19,ICICIBANK,1354.0,1360.4,1350.8,1354.1,14318512,1368.4616194779414,1375.193123757713,1411.7777291186437,33.177570093458996,-4.620052548106742,-1.6358144367837146,-2.9842381113230267,16.435714285714294,1373.245,1401.5905723759279,1344.8994276240724,0.0412826150846029,1400.0,1343.1,1.520462031904212,0.05214816069998151,-1.1244979919678766,1393.5041194779415,1343.4191194779414,1,1369.9759128989851,0,1.2137740407439845,1445.0,1317.4,False,False,False,False,-4.620052552512561,-1.635814443262813,-2.9842381092497483,False,False,False,33.177570093457874,False,False,False,-4.620052548106742,-1.6358144367837146,-2.9842381113230267,False,False,False,0,0,0.040874200602005334,0,-0.000558354022677128,True,False,False,0,1371.55,True,0,0,False,0,0,0,0.9080162560125742,0,0.005943094866651899,0,False,False,False,False,False,False,False,False,Neutral,0,0,,2024-08-07,24.55
2025-12-19,JSWSTEEL,1091.0,1091.0,1075.7,1079.6,1068212,1118.5010917505017,1132.0127956194335,1061.026518464442,26.532769556026125,-19.833257196315117,-14.3489454536556,-5.484311742659516,26.185714285714262,1123.66,1186.74425109699,1060.5757489030102,0.11228352187848614,1185.0,1073.2,0.5428412245622579,0.04157680695052067,-5.323160571779361,1159.2935917505017,1077.7085917505017,0,1151.4910457551161,0,2.425501508495208,1223.9,1073.2,False,False,True,False,-19.83325719444906,-14.348945450911687,-5.484311743537374,False,False,True,26.532769556025414,False,True,False,-19.833257196315117,-14.3489454536556,-5.484311742659516,False,False,True,0,0,0.06787896181928,0,0.002248742670847963,True,True,True,0,1129.1,True,0,0,False,0,0,0,5.7202231548876235,0,0.09011965466754157,0,False,False,True,False,False,False,False,False,Oversold,0,0,2024-08-12,,9.23
2025-12-19,HINDALCO,858.0,864.4,847.55,852.0,4939377,827.7554460673034,805.7215253956969,874.433685664615,67.15237302248175,13.679810497213339,10.229800636801743,3.450009860411596,16.875000000000007,821.0899999999999,865.504608782634,776.6753912173658,0.1081845078679173,864.4,771.85,1.1744378607393728,0.0328116334955943,9.553812524109539,851.6391960673034,803.8716960673034,0,801.7732678916135,1,1.9806338028169022,864.4,754.45,False,False,False,True,13.679810477571095,10.229800607916106,3.4500098696549895,False,True,False,67.15237302248127,False,False,True,13.679810497213339,10.229800636801743,3.450009860411596,False,True,False,0,0,0.06396413026486344,0,-0.0012384383096399748,True,False,False,0,818.125,False,0,0,False,0,0,0,6.411342931443109,1,0.3037490436113237,1,True,False,False,True,False,True,False,False,Neutral,0,0,,2024-08-14,20.33
2025-12-19,INDUSINDBK,834.9,847.9,831.0,844.7,7000947,841.0254246352818,822.4652617683507,851.5831616551525,48.95789025946488,5.34905796455439,8.931346023721009,-3.5822880591666184,19.51785714285715,846.5575000000001,866.6249723617184,826.4900276382814,0.04740959087059887,874.4,826.0,2.214422499639177,0.032530500955080414,-0.21853404996750037,869.6229246352818,812.4279246352817,1,793.0317065291189,1,2.3106259195995205,892.35,726.0,True,False,False,False,5.349057964462986,8.931346023586677,-3.582288059123691,False,True,True,48.95789025946409,False,False,False,5.34905796455439,8.931346023721009,-3.5822880591666184,False,True,True,0,0,0.050947915594459985,0,-0.00543435136628855,True,False,False,0,850.2,True,0,0,True,0,0,0,9.181049524164262,0,-0.15475058788212337,0,False,False,True,False,False,False,False,False,Neutral,0,0,2024-09-23,2024-10-08,35.22
2025-12-19,UPL,747.4,753.8,740.25,751.55,6064263,747.6697583699435,734.0738616625918,1045.2004957480697,50.3388189738625,3.628342249962202,5.264199800754514,-1.6358575507923119,16.007142857142842,749.745,765.5852184255805,733.9047815744195,0.04225494915092591,769.55,729.6,2.5185663010300856,0.02894317271550927,0.0932276753013106,771.8197583699434,723.5197583699435,0,727.4470814066296,1,2.1298839541138768,776.0,651.3,True,False,False,True,3.6283422088490624,5.264199740293913,-1.6358575314448505,False,True,True,50.3388189738625,False,False,True,3.628342249962202,5.264199800754514,-1.6358575507923119,False,True,True,0,0,0.048095775944044954,0,-0.005288158780538605,True,False,False,0,749.575,False,0,0,True,0,0,0,10.305178654416283,0,0.371566748790948,1,True,False,True,True,False,True,False,False,Neutral,0,0,,2024-08-07,39.89
2025-12-19,HCLTECH,1675.0,1681.0,1632.5,1642.4,3487150,1645.233102527179,1598.8489048808433,1628.2749306820513,49.86025712688704,21.193548564511275,27.398337961157132,-6.204789396645857,28.08571428571429,1649.5700000000002,1699.3465998681618,1599.7934001318386,0.06035100040393752,1695.4,1592.6,1.4545841790929477,0.06325097048493437,2.1393034825870627,1685.913102527179,1604.553102527179,1,1558.5233637340236,1,1.7100410549022338,1695.4,1380.4,False,False,False,False,21.19354856011637,27.398337954693922,-6.204789394577553,False,True,False,49.86025712688653,False,False,False,21.193548564511275,27.398337961157132,-6.204789396645857,False,True,False,0,0,0.07135799175762485,0,-0.002470428767365213,False,False,True,0,1644.0,True,0,0,False,0,0,0,7.408259371524958,0,-0.15963978714695048,0,False,False,False,False,False,False,False,False,Neutral,0,0,,,23.87
2025-12-19,ADANIENT,2249.0,2250.0,2210.0,2239.0,880005,2278.4059618984484,2349.9619970505178,2454.1146966525507,47.07527975584943,-42.891138659551416,-48.71768861674383,5.826549957192412,52.78571428571432,2260.8849999999998,2356.2752185209633,2165.494781479036,0.08438307876868004,2432.3,2172.2,0.6720418252017689,0.08622681619323433,-7.567188209552911,2362.0534618984484,2194.7584618984483,1,2415.3228592915525,0,2.357557583104704,2617.3,2172.2,False,False,False,False,-42.891138659551416,-48.71768861674383,5.826549957192412,False,False,True,47.07527975584943,False,False,False,-42.891138659551416,-48.71768861674383,5.826549957192412,False,False,True,0,0,0.08133157751052553,0,-0.0006973278692419593,False,True,False,0,2302.25,True,0,0,False,0,0,0,6.36812327895838,0,-0.10882025155230057,0,False,False,True,False,False,False,False,False,Neutral,0,0,,,10.97
2025-12-19,ULTRACEMCO,11503.0,11529.0,11442.0,11496.0,152956,11596.518859336476,11783.372512779662,11603.506190574884,42.61565836298932,-84.72452327655265,-95.42384998355789,10.699326707005241,157.5,11574.15,11792.429661266888,11355.870338733112,0.03771847803370236,12021.0,11266.0,0.7042959446439117,0.44272598434900484,-1.9865291158666532,11853.018859336476,11340.018859336476,1,11864.422990431007,0,1.3700417536534446,12448.0,11266.0,True,False,False,False,-84.7245232480509,-95.42384994164127,10.699326693590365,False,False,False,42.61565836298932,False,False,False,-84.72452327655265,-95.42384998355789,10.699326707005241,False,False,False,0,0,0.040666492304109826,0,1.999914240077595e-05,True,True,False,0,11643.5,True,0,0,True,0,0,0,-1.3652361490446105,0,-0.037387481683064716,0,False,False,False,False,False,False,False,False,Neutral,0,0,,,12.02
2025-12-19,ADANIPORTS,1495.0,1503.7,1490.7,1496.4,1276175,1497.485632588462,1475.375630556062,1430.8038802355632,39.49476278496615,5.925475901320851,9.484440017402271,-3.5589641160814196,23.69285714285716,1502.7949999999998,1529.5411733612177,1476.048826638782,0.03559523868687063,1549.0,1460.9,0.7595267059630144,0.05762831967465648,1.1217732125962998,1533.7706325884621,1461.200632588462,1,1465.8980348518064,1,1.5833237866116785,1549.0,1386.0,True,False,False,False,5.925475898527566,9.484440013294861,-3.5589641147672957,False,True,True,39.49476278496615,False,False,False,5.925475901320851,9.484440017402271,-3.5589641160814196,False,True,True,0,0,0.049698917892758626,0,-0.0023508677172147233,True,True,True,0,1504.95,True,0,0,True,0,0,0,4.92615858409668,0,0.20371636568394802,1,False,False,True,False,False,False,False,False,Neutral,0,0,2025-10-20,,13.17
2025-12-19,TITAN,3919.0,3961.9,3913.0,3930.1,730780,3868.5871750426704,3792.8228784834664,3529.9818080706095,54.439959636730556,30.88870533026875,28.24810068285914,2.64060464740961,61.95714285714286,3869.5,3959.6457065821523,3779.3542934178477,0.04659294822698144,3961.9,3751.0,1.0453416474694794,0.15135328732515865,0.6633881460990754,3959.6146750426706,3777.5596750426703,0,3659.106574831358,1,1.5764775160210391,3961.9,3351.0,False,False,False,True,30.888705336891235,28.248100692597827,2.6406046442934077,False,True,True,54.439959636730556,False,False,True,30.88870533026875,28.24810068285914,2.64060464740961,False,True,True,1,0,0.048076099082760226,0,-0.0012392414795247303,True,False,True,0,3856.45,False,0,0,False,0,0,1,7.904525585033135,0,0.14306904775754758,1,True,False,True,True,False,True,False,False,Neutral,0,0,2024-08-08,,25.68
2025-12-19,APOLLOHOSP,6919.0,7024.0,6902.0,7012.5,235742,7150.461564048198,7352.19302288734,7134.21465798987,29.779411764705884,-141.03987555338335,-137.5859046988715,-3.4539708545118515,107.89285714285721,7157.325,7452.3740191210045,6862.275980878995,0.08244672950327243,7421.0,6881.0,0.7144664747012701,0.27006053977447775,-5.121093221485595,7302.899064048198,6998.024064048198,0,7489.173395482501,0,1.5385790679908335,8099.5,6881.0,False,False,True,False,-141.03987553400657,-137.5859046703763,-3.453970863630275,False,False,True,29.779411764705884,False,True,False,-141.03987555338335,-137.5859046988715,-3.4539708545118515,False,False,True,0,0,0.06762475501099872,0,-0.0007627789264884284,True,True,False,0,7151.0,True,0,0,False,0,0,0,0.7326991332341372,0,-0.03398446109764164,0,False,False,True,False,False,False,False,False,Oversold,0,0,,,11.86
2025-12-19,TECHM,1611.0,1624.0,1595.0,1612.5,1802793,1552.8724933295002,1513.3261681255663,1577.7022420919727,74.26900584795322,33.863707728363124,31.117175743745413,2.746531984617711,25.257142857142885,1553.9900000000002,1623.4720506456488,1484.5079493543512,0.08942406404886617,1624.0,1461.8,1.0058739629674245,0.06209948240803499,10.331850838179957,1592.1199933295002,1513.6249933295003,1,1471.2233868465257,1,1.566334440753047,1624.0,1383.6,False,True,False,True,33.863707722033496,31.117175734436962,2.7465319875965335,False,True,True,74.26900584795322,True,False,True,33.863707728363124,31.117175743745413,2.746531984617711,False,True,True,0,0,0.0632463756428893,0,0.001298666789278126,True,False,True,0,1542.9,False,0,0,False,0,0,0,8.084632810677341,1,-0.09183070034637153,0,False,False,True,True,False,True,False,False,Overbought,0,0,,,17.83
2025-12-19,ASIANPAINT,2766.4,2812.4,2759.7,2799.9,3895542,2811.984224067387,2728.7088060226665,2698.1063805650315,41.95770966975532,11.100609806072498,35.02027132138486,-23.919661515312363,53.52857142857153,2853.655,2996.7403330222087,2710.569666977791,0.10028215255327567,2985.7,2746.0,2.8395066272845324,0.10782780824450058,-2.666342209552941,2885.199224067387,2738.769224067387,1,2709.8672578774344,1,1.9118029725551458,2985.7,2308.0,False,False,False,False,11.100609790851195,35.02027129900071,-23.919661508149517,False,True,True,41.95770966975532,False,False,False,11.100609806072498,35.02027132138486,-23.919661515312363,False,True,True,0,0,0.09834773735861645,0,-0.007650432353863157,True,False,True,0,2865.85,True,0,0,False,0,0,0,14.187646268225084,0,0.16553231345613484,1,False,False,True,False,False,False,False,False,Neutral,0,0,2025-12-05,2024-08-08,44.51
2025-12-19,TCS,3299.0,3317.9,3278.8,3282.0,3902511,3197.362355388109,3142.639803026718,3180.475614285514,75.03369272237198,41.93814368201538,38.10835922672665,3.8297844552887312,49.32857142857146,3193.81,3292.554836476601,3095.0651635234,0.06183513513740675,3317.9,3115.0,1.4064295507008135,0.12639410931049355,4.170634164920961,3268.117355388109,3126.6073553881088,0,3077.1239456978105,1,1.5030033951423356,3317.9,2866.6,False,True,False,True,41.938143696960196,38.108359248704076,3.8297844482561203,False,True,True,75.03369272237198,True,False,True,41.93814368201538,38.10835922672665,3.8297844552887312,False,True,True,0,0,0.056895625520215334,0,-0.00021904201548899813,True,False,True,0,3216.45,False,0,0,False,0,0,0,4.458486387092392,0,-0.2566588150027178,0,False,False,True,True,False,True,False,False,Overbought,0,0,2024-08-07,2025-07-31,23.33
2025-12-19,AXISBANK,1236.7,1241.5,1229.1,1230.6,5055047,1255.9204151131275,1236.0700301613697,1223.107493870654,35.2131147540983,-1.7052883504056808,6.826856597062763,-8.532144947468444,20.514285714285798,1266.8,1311.3183344805198,1222.2816655194802,0.07028470868411714,1304.0,1216.9,1.091339919366382,0.04739201429539712,-3.542875058786643,1286.5579151131276,1225.2829151131275,0,1220.2794283304522,0,1.6670149288384364,1304.0,1131.0,False,False,False,False,-1.7052883565700085,6.826856587997365,-8.532144944567374,False,False,True,35.2131147540983,False,False,False,-1.7052883504056808,6.826856597062763,-8.532144947468444,False,False,True,0,0,0.06255127479495474,0,0.00036211012641031506,True,False,True,0,1260.45,True,0,0,False,0,0,0,8.20473490087626,0,0.06925015205491336,0,False,False,True,False,False,False,False,False,Neutral,0,0,2025-12-01,2024-08-07,17.77
2025-12-19,TATASTEEL,169.15,169.62,167.83,168.69,28448892,168.9381610041316,170.09507944685348,177.10952488162508,50.110375275938196,-0.8850526238671534,-1.5049056357318675,0.6198530118647141,3.1457142857142872,167.4575,173.42103024540714,161.49396975459288,0.07122440315192963,173.17,160.06,1.3421390393010695,0.006496472364286154,0.4107142857142865,173.47791100413158,164.3984110041316,1,173.1184059306259,0,1.8647900205787464,186.94,160.06,False,False,False,True,-0.8850526246572201,-1.5049056368937042,0.619853012236484,False,False,False,50.110375275938196,False,False,True,-0.8850526238671534,-1.5049056357318675,0.6198530118647141,False,False,False,0,0,0.05323556251831319,0,-0.001755174953782513,True,False,False,0,166.615,False,0,0,False,0,0,0,4.3893068969006235,0,0.1414168752960281,0,True,False,False,True,False,True,False,False,Neutral,0,0,,,21.98
2025-12-19,BAJAJ-AUTO,8830.5,9011.0,8827.0,9002.0,215196,8980.554254748005,8949.40286189388,8542.006208111181,45.17453798767977,-5.74444827831212,10.580052600344501,-16.32450087865662,140.17857142857142,9020.7,9173.461733980066,8867.938266019935,0.03386915294379935,9254.5,8735.0,0.602546281356544,0.34667878489124404,1.2370670265407169,9207.541754748005,8753.566754748006,1,8924.866003366658,1,1.5571936395086805,9254.5,8491.5,True,False,False,False,-5.744448246967295,10.580052646437503,-16.324500893404796,False,False,True,45.17453798767966,False,False,False,-5.74444827831212,10.580052600344501,-16.32450087865662,False,False,True,1,0,0.04767921406267091,0,-0.0007791344495584309,True,True,True,0,8994.75,False,0,0,True,0,0,1,2.1357268422221014,0,0.0004056299210410952,1,False,False,True,False,False,False,False,False,Neutral,0,0,,,18.98
2025-12-19,TATAMOTORS,347.4,354.8,347.0,352.65,74052760,357.76368267011344,415.3972380191764,596.1974043983232,33.956834532374074,-16.736617001764046,-21.63035543904127,4.893738437277225,6.400000000000001,352.2475,364.85971080797214,339.63528919202787,0.07160993794404294,365.0,337.7,5.787608242997646,0.013581012385236305,-2.650103519668745,367.6299326701134,347.89743267011346,1,462.12171200882307,0,1.8148305685523896,739.7,337.7,False,False,False,False,-16.736617002272055,-21.63035543978836,4.893738437516305,False,False,True,33.956834532374074,False,False,False,-16.736617001764046,-21.63035543904127,4.893738437277225,False,False,True,0,0,0.0949609879192105,0,-0.006248434798873358,True,False,False,0,351.35,False,0,0,False,0,0,0,-3.6450537976504527,0,-0.5506498470948012,0,False,False,True,False,False,False,False,False,Neutral,0,0,,,49.53
2025-12-19,BAJAJFINSV,2019.0,2055.0,2017.9,2043.8,1104767,2057.6831502853292,2059.5249824212647,2213.565081289134,42.063492063492454,-8.290725872664552,-4.343837487720521,-3.9468883849440317,36.97142857142858,2061.1549999999997,2111.0851185270053,2011.2248814729942,0.04844867904355137,2118.0,2011.6,1.3483000574704438,0.07870940908250662,-0.41902163320990393,2113.1081502853294,2002.2581502853293,1,2061.260033618283,0,1.8089553073406686,2195.0,1952.4,True,False,False,False,-8.290725900127654,-4.343837528107386,-3.9468883720202683,False,False,True,42.06349206349201,False,False,False,-8.290725872664552,-4.343837487720521,-3.9468883849440317,False,False,True,0,0,0.056996068490546004,0,-0.0018572225331584227,True,False,False,0,2064.8,True,0,0,True,0,0,0,4.2152245453687796,0,0.2211633256654617,0,False,False,True,False,False,False,False,False,Neutral,0,0,,2024-08-08,21.99
