Date,Symbol,Open,High,Low,Close,Volume,EMA20,EMA50,EMA200,RSI14,MACD,MACDSignal,MACDHist,ATR14,BB_MA20,BB_Upper,BB_Lower,BB_BandWidth,DonchianH20,DonchianL20,RVOL20,RS_vs_Index,RS_ROC20,KC_Upper,KC_Lower,Squeeze,AVWAP60,IndexUpRegime,Trend_OK,Minervini_Trend,BB_bw_p20_60,SEPA_Flag,BB_slope20,HL_5,Volume_Dry_Up,Pivot_Break,VCP_Flag,Donchian_Mid,Pullback_to_Mid,Donchian_Breakout,MR_Flag,BB_Inside_KC,BBKC_Squeeze_Flag,SqueezeBreakout_Flag,AVWAP_Reclaim_Flag,RS_p80_60,RS_Leader_Flag,TS_Momentum,TS_Momentum_Flag,RSI14_Status,GoldenBull_Flag,GoldenBear_Flag,GoldenBull_Date,GoldenBear_Date,CompositeScore
2025-12-19,HCLTECH,1675.0,1681.0,1632.5,1642.4,3487150,1645.2331025271772,1598.8475417133272,1586.872303131542,49.86025712688653,21.193548564519688,27.398337961169428,-6.2047893966497405,28.08571428571429,1649.5700000000002,1699.3465998711813,1599.793400128819,0.0603510004075985,1695.4,1592.6,1.4545841790929477,0.0632509704849343,2.539538945699138,1691.6985714285715,1607.4414285714288,1,1586.872303131542,1,0,0,0.07135799176088986,0,-0.002470428767293575,False,False,True,0,1644.0,True,0,0,False,0,0,0,5.295277124813543,0,-0.15963978714695048,0,Neutral (30–70),0,0,2025-12-12,2025-03-04,51.17
2025-12-19,ADANIENT,2249.0,2250.0,2210.0,2239.0,880005,2278.405961898449,2349.9619999251936,2454.1742023294614,47.07527975584943,-42.89113865956461,-48.717688616763,5.826549957198395,52.78571428571432,2260.885,2356.275218520964,2165.494781479036,0.08438307876868,2432.3,2172.2,0.6720418252017689,0.0862268161932343,-7.204987881448977,2340.063571428572,2181.706428571428,1,2454.1742023294614,1,0,0,0.08133157751052549,0,-0.0006973278692419601,False,True,False,0,2302.25,True,0,0,False,0,0,0,5.311295340578224,0,-0.10882025155230057,0,Neutral (30–70),0,0,,,24.86
2025-12-19,ULTRACEMCO,11503.0,11529.0,11442.0,11496.0,152956,11596.518859336487,11783.381084864754,11857.620833937248,42.61565836298932,-84.72452327559404,-95.42384998214725,10.699326706553208,157.5,11574.15,11792.429661274966,11355.870338725032,0.0377184780350982,12021.0,11266.0,0.7042959446439117,0.4427259843490048,-1.6024608329140544,11810.4,11337.9,1,11857.620833937248,1,0,0,0.040666492305385306,0,1.9999142405049964e-05,True,True,False,0,11643.5,True,0,0,True,0,0,0,-3.0948083573687746,0,-0.037387481683064716,0,Neutral (30–70),0,0,2025-04-22,2025-12-09,34.96
2025-12-19,ADANIPORTS,1495.0,1503.7,1490.7,1496.4,1276175,1497.485632588461,1475.374697907284,1400.7006305551215,39.49476278496615,5.925475901356094,9.48444001745428,-3.558964116098186,23.69285714285716,1502.795,1529.5411733613944,1476.0488266386058,0.0355952386871054,1549.0,1460.9,0.7595267059630144,0.0576283196746564,1.5180214574196826,1538.334285714286,1467.2557142857142,1,1400.7006305551215,1,0,0,0.04969891789294904,0,-0.002350867717208305,True,True,True,0,1504.95,True,0,0,True,0,0,0,3.561582169371875,0,0.20371636568394802,1,Neutral (30–70),0,0,2025-05-29,,41.03
2025-12-19,TITAN,3919.0,3961.9,3913.0,3930.1,730780,3868.587175042673,3792.824958910092,3587.3711906989965,54.43995963673056,30.888705330236007,28.24810068281076,2.640604647425249,61.95714285714286,3869.5,3959.64570661482,3779.354293385181,0.0465929482438659,3961.9,3751.0,1.0453416474694794,0.1513532873251586,1.0578401973601492,3962.4357142857134,3776.5642857142857,0,3587.3711906989965,1,1,0,0.04807609909919566,0,-0.0012392414792514346,True,False,True,0,3856.45,False,0,0,True,0,0,1,5.456855008644217,0,0.14306904775754758,1,Neutral (30–70),0,0,2025-05-19,2025-02-12,49.64
2025-12-19,APOLLOHOSP,6919.0,7024.0,6902.0,7012.5,235742,7150.461564048206,7352.198862668866,7302.881083467706,29.779411764705884,-141.03987555286858,-137.58590469811423,-3.453970854754345,107.89285714285714,7157.325,7452.374019120932,6862.275980879068,0.0824467295032521,7421.0,6881.0,0.7144664747012701,0.2700605397744777,-4.7493078078466695,7319.164285714285,6995.4857142857145,0,7302.881083467706,1,0,0,0.06762475501097727,0,-0.0007627789264886851,True,True,False,0,7151.0,True,0,0,False,0,0,0,-0.6409328179108793,0,-0.03398446109764164,0,Oversold (≤30),0,0,2025-05-07,2025-02-17,29.63
2025-12-19,TECHM,1611.0,1624.0,1595.0,1612.5,1802793,1552.8724933294984,1513.324301687187,1522.9747576885886,74.26900584795322,33.86370772821806,31.11717574353196,2.7465319846861007,25.257142857142885,1553.99,1623.4720506924089,1484.5079493075912,0.0894240641090468,1624.0,1461.8,1.0058739629674245,0.0620994824080349,10.764189006843484,1591.8757142857144,1516.1042857142857,1,1522.9747576885886,1,0,0,0.06324637574326099,0,0.0012986667872811448,True,False,True,0,1542.9,False,0,0,False,0,0,0,7.2461140065560254,1,-0.09183070034637153,0,Overbought (≥70),0,0,2025-06-20,2025-07-29,60.02
2025-12-19,ASIANPAINT,2766.4,2812.4,2759.7,2799.9,3895542,2811.984224067381,2728.703876595643,2564.189777538805,41.95770966975532,11.100609806305329,35.02027132172695,-23.919661515421623,53.52857142857147,2853.655,2996.740333023049,2710.56966697695,0.1002821525538649,2985.7,2746.0,2.8395066272845324,0.1078278082445005,-2.2849377915289626,2933.947857142857,2773.3621428571423,1,2564.189777538805,1,0,0,0.09834773735926522,0,-0.007650432353847434,True,False,True,0,2865.85,True,0,0,False,0,0,0,12.888697561170066,0,0.16553231345613484,1,Neutral (30–70),0,0,2025-11-07,2025-09-26,59.48
2025-12-19,TCS,3299.0,3317.9,3278.8,3282.0,3902511,3197.362355388114,3142.644446256557,3313.038828170308,75.03369272237198,41.9381436818835,38.10835922653301,3.829784455350492,49.32857142857146,3193.81,3292.554836507373,3095.065163492627,0.0618351351566767,3317.9,3115.0,1.4064295507008135,0.1263941093104935,4.5788294490682,3267.802857142857,3119.8171428571427,0,3313.038828170308,1,0,0,0.05689562554172646,0,-0.00021904201550446977,True,False,False,0,3216.45,False,0,0,False,0,0,0,3.1833511583482648,1,-0.2566588150027178,0,Overbought (≥70),0,0,2024-12-11,2024-12-31,54.13
2025-12-19,AXISBANK,1236.7,1241.5,1229.1,1230.6,5055047,1255.9204151131253,1236.0682178575148,1172.2329331355636,35.2131147540983,-1.705288350431147,6.826856597025388,-8.532144947456533,20.514285714285734,1266.8,1311.31833448436,1222.2816655156398,0.0702847086901802,1304.0,1216.9,1.091339919366382,0.0473920142953971,-3.1649053570656505,1297.5714285714284,1236.0285714285717,0,1172.2329331355636,1,0,0,0.06255127480201148,0,0.0003621101263602905,True,False,True,0,1260.45,True,0,0,False,0,0,0,6.69452567312122,0,0.06925015205491336,1,Neutral (30–70),0,0,2025-10-08,2025-08-08,36.91
